# Team 0: Captain Cooked, Team 1: Distraction Is All You Need
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
11,Pre-Flop,0,10,-10,CHECK,0,0,0,"['9d', '9s', '6s', '4s', '6d']","['As', '4d', '6h', '4h', '8h']",[],[],[],2,2
11,Flop,0,10,-10,DISCARD,0,2,3,"['9d', '9s', '6s', '4s', '6d']","['As', '4d', '6h', '4h', '8h']","['3h', '5d', '2h']",[],[],2,2
11,Flop,1,10,-10,DISCARD,0,2,3,"['6s', '4s']","['As', '4d', '6h', '4h', '8h']","['3h', '5d', '2h']","['9d', '9s', '6d']",[],2,2
11,Flop,0,10,-10,RAISE,4,0,0,"['6s', '4s']","['6h', '4h']","['3h', '5d', '2h']","['9d', '9s', '6d']","['As', '4d', '8h']",2,2
11,Flop,1,10,-10,RAISE,5,0,0,"['6s', '4s']","['6h', '4h']","['3h', '5d', '2h']","['9d', '9s', '6d']","['As', '4d', '8h']",2,2
11,Flop,0,10,-10,CALL,0,0,0,"['6s', '4s']","['6h', '4h']","['3h', '5d', '2h']","['9d', '9s', '6d']","['As', '4d', '8h']",6,6
11,Turn,0,10,-10,RAISE,13,0,0,"['6s', '4s']","['6h', '4h']","['3h', '5d', '2h', '7s']","['9d', '9s', '6d']","['As', '4d', '8h']",11,11
11,Turn,1,10,-10,RAISE,23,0,0,"['6s', '4s']","['6h', '4h']","['3h', '5d', '2h', '7s']","['9d', '9s', '6d']","['As', '4d', '8h']",11,11
11,Turn,0,10,-10,CALL,0,0,0,"['6s', '4s']","['6h', '4h']","['3h', '5d', '2h', '7s']","['9d', '9s', '6d']","['As', '4d', '8h']",24,24
11,River,0,10,-10,RAISE,47,0,0,"['6s', '4s']","['6h', '4h']","['3h', '5d', '2h', '7s', '8d']","['9d', '9s', '6d']","['As', '4d', '8h']",47,47
11,River,1,10,-10,RAISE,6,0,0,"['6s', '4s']","['6h', '4h']","['3h', '5d', '2h', '7s', '8d']","['9d', '9s', '6d']","['As', '4d', '8h']",47,47
11,River,0,10,-10,CALL,0,0,0,"['6s', '4s']","['6h', '4h']","['3h', '5d', '2h', '7s', '8d']","['9d', '9s', '6d']","['As', '4d', '8h']",94,94
12,Pre-Flop,0,10,-10,CALL,0,0,0,"['9s', '7d', 'Ad', '4h', '5d']","['5s', '2d', '6s', '3s', '6d']",[],[],[],1,1
12,Pre-Flop,1,10,-10,CHECK,0,0,0,"['9s', '7d', 'Ad', '4h', '5d']","['5s', '2d', '6s', '3s', '6d']",[],[],[],2,2
12,Flop,1,10,-10,DISCARD,0,0,2,"['9s', '7d', 'Ad', '4h', '5d']","['5s', '2d', '6s', '3s', '6d']","['4s', '7s', '4d']",[],[],2,2
12,Flop,0,10,-10,DISCARD,0,1,3,"['9s', '7d', 'Ad', '4h', '5d']","['5s', '6s']","['4s', '7s', '4d']",[],"['2d', '3s', '6d']",2,2
12,Flop,1,10,-10,CHECK,0,0,0,"['7d', '4h']","['5s', '6s']","['4s', '7s', '4d']","['9s', 'Ad', '5d']","['2d', '3s', '6d']",2,2
12,Flop,0,10,-10,RAISE,68,0,0,"['7d', '4h']","['5s', '6s']","['4s', '7s', '4d']","['9s', 'Ad', '5d']","['2d', '3s', '6d']",2,2
12,Flop,1,10,-10,FOLD,0,0,0,"['7d', '4h']","['5s', '6s']","['4s', '7s', '4d']","['9s', 'Ad', '5d']","['2d', '3s', '6d']",2,2
13,Pre-Flop,1,12,-12,CALL,0,0,0,"['7d', '6d', 'As', '9d', '5d']","['6s', '6h', 'Ad', '3s', '9s']",[],[],[],1,1
13,Pre-Flop,0,12,-12,CHECK,0,0,0,"['7d', '6d', 'As', '9d', '5d']","['6s', '6h', 'Ad', '3s', '9s']",[],[],[],2,2
13,Flop,0,12,-12,DISCARD,0,1,2,"['7d', '6d', 'As', '9d', '5d']","['6s', '6h', 'Ad', '3s', '9s']","['2h', '4h', '4d']",[],[],2,2
13,Flop,1,12,-12,DISCARD,0,0,1,"['6d', 'As']","['6s', '6h', 'Ad', '3s', '9s']","['2h', '4h', '4d']","['7d', '9d', '5d']",[],2,2
13,Flop,0,12,-12,CHECK,0,0,0,"['6d', 'As']","['6s', '6h']","['2h', '4h', '4d']","['7d', '9d', '5d']","['Ad', '3s', '9s']",2,2
13,Flop,1,12,-12,CHECK,0,0,0,"['6d', 'As']","['6s', '6h']","['2h', '4h', '4d']","['7d', '9d', '5d']","['Ad', '3s', '9s']",2,2
13,Turn,0,12,-12,CHECK,0,0,0,"['6d', 'As']","['6s', '6h']","['2h', '4h', '4d', '8d']","['7d', '9d', '5d']","['Ad', '3s', '9s']",2,2
13,Turn,1,12,-12,CHECK,0,0,0,"['6d', 'As']","['6s', '6h']","['2h', '4h', '4d', '8d']","['7d', '9d', '5d']","['Ad', '3s', '9s']",2,2
13,River,0,12,-12,CHECK,0,0,0,"['6d', 'As']","['6s', '6h']","['2h', '4h', '4d', '8d', '3h']","['7d', '9d', '5d']","['Ad', '3s', '9s']",2,2
13,River,1,12,-12,CHECK,0,0,0,"['6d', 'As']","['6s', '6h']","['2h', '4h', '4d', '8d', '3h']","['7d', '9d', '5d']","['Ad', '3s', '9s']",2,2
14,Pre-Flop,0,10,-10,CALL,0,0,0,"['8h', '9d', '8s', '5h', '8d']","['4s', '7d', '6d', '4h', '3h']",[],[],[],1,1
14,Pre-Flop,1,10,-10,CHECK,0,0,0,"['8h', '9d', '8s', '5h', '8d']","['4s', '7d', '6d', '4h', '3h']",[],[],[],2,2
14,Flop,1,10,-10,DISCARD,0,0,3,"['8h', '9d', '8s', '5h', '8d']","['4s', '7d', '6d', '4h', '3h']","['4d', 'Ah', '2s']",[],[],2,2
14,Flop,0,10,-10,DISCARD,0,2,4,"['8h', '9d', '8s', '5h', '8d']","['4s', '4h']","['4d', 'Ah', '2s']",[],"['7d', '6d', '3h']",2,2
14,Flop,1,10,-10,RAISE,2,0,0,"['8s', '8d']","['4s', '4h']","['4d', 'Ah', '2s']","['8h', '9d', '5h']","['7d', '6d', '3h']",2,2
14,Flop,0,10,-10,FOLD,0,0,0,"['8s', '8d']","['4s', '4h']","['4d', 'Ah', '2s']","['8h', '9d', '5h']","['7d', '6d', '3h']",2,2
15,Pre-Flop,1,8,-8,CALL,0,0,0,"['8d', '3s', '6d', '2s', '9s']","['2d', '3h', '8h', '6h', '2h']",[],[],[],1,1
15,Pre-Flop,0,8,-8,CHECK,0,0,0,"['8d', '3s', '6d', '2s', '9s']","['2d', '3h', '8h', '6h', '2h']",[],[],[],2,2
15,Flop,0,8,-8,DISCARD,0,3,4,"['8d', '3s', '6d', '2s', '9s']","['2d', '3h', '8h', '6h', '2h']","['9h', '5s', 'As']",[],[],2,2
15,Flop,1,8,-8,DISCARD,0,2,3,"['2s', '9s']","['2d', '3h', '8h', '6h', '2h']","['9h', '5s', 'As']","['8d', '3s', '6d']",[],2,2
15,Flop,0,8,-8,CHECK,0,0,0,"['2s', '9s']","['8h', '6h']","['9h', '5s', 'As']","['8d', '3s', '6d']","['2d', '3h', '2h']",2,2
15,Flop,1,8,-8,CHECK,0,0,0,"['2s', '9s']","['8h', '6h']","['9h', '5s', 'As']","['8d', '3s', '6d']","['2d', '3h', '2h']",2,2
15,Turn,0,8,-8,RAISE,84,0,0,"['2s', '9s']","['8h', '6h']","['9h', '5s', 'As', '7s']","['8d', '3s', '6d']","['2d', '3h', '2h']",2,2
15,Turn,1,8,-8,CALL,0,0,0,"['2s', '9s']","['8h', '6h']","['9h', '5s', 'As', '7s']","['8d', '3s', '6d']","['2d', '3h', '2h']",2,2
15,River,0,8,-8,RAISE,12,0,0,"['2s', '9s']","['8h', '6h']","['9h', '5s', 'As', '7s', '3d']","['8d', '3s', '6d']","['2d', '3h', '2h']",86,86
15,River,1,8,-8,RAISE,2,0,0,"['2s', '9s']","['8h', '6h']","['9h', '5s', 'As', '7s', '3d']","['8d', '3s', '6d']","['2d', '3h', '2h']",86,86
15,River,0,8,-8,CALL,0,0,0,"['2s', '9s']","['8h', '6h']","['9h', '5s', 'As', '7s', '3d']","['8d', '3s', '6d']","['2d', '3h', '2h']",98,98
16,Pre-Flop,0,108,-108,CALL,0,0,0,"['5s', '5h', '8d', '3h', '4h']","['4s', 'Ah', '6h', '2h', 'As']",[],[],[],1,1
16,Pre-Flop,1,108,-108,CHECK,0,0,0,"['5s', '5h', '8d', '3h', '4h']","['4s', 'Ah', '6h', '2h', 'As']",[],[],[],2,2
16,Flop,1,108,-108,DISCARD,0,1,4,"['5s', '5h', '8d', '3h', '4h']","['4s', 'Ah', '6h', '2h', 'As']","['6s', '8h', 'Ad']",[],[],2,2
16,Flop,0,108,-108,DISCARD,0,2,3,"['5s', '5h', '8d', '3h', '4h']","['Ah', 'As']","['6s', '8h', 'Ad']",[],"['4s', '6h', '2h']",2,2
16,Flop,1,108,-108,RAISE,2,0,0,"['8d', '3h']","['Ah', 'As']","['6s', '8h', 'Ad']","['5s', '5h', '4h']","['4s', '6h', '2h']",2,2
16,Flop,0,108,-108,FOLD,0,0,0,"['8d', '3h']","['Ah', 'As']","['6s', '8h', 'Ad']","['5s', '5h', '4h']","['4s', '6h', '2h']",2,2
17,Pre-Flop,1,106,-106,CALL,0,0,0,"['9d', '7s', '5s', 'Ah', '5d']","['2d', 'Ad', '7h', '5h', '2s']",[],[],[],1,1
17,Pre-Flop,0,106,-106,CHECK,0,0,0,"['9d', '7s', '5s', 'Ah', '5d']","['2d', 'Ad', '7h', '5h', '2s']",[],[],[],2,2
